149,992,22052,499,221,22052,207,313,22052,228,1244,22052,748,355,22052,230,1166,22052,952,0,22052,112
150,1258,22350,691,75,22350,101,314,22350,135,1166,22350,433,355,22350,173,1166,22350,913,0,22350,114
151,1685,22650,736,224,22650,183,313,22650,299,1166,22650,347,355,22650,192,1260,22650,800,0,22650,119
152,1918,22952,728,76,22952,131,355,22952,380,1260,22952,431,355,22952,213,1260,22952,710,0,22952,111
153,1708,23256,887,76,23256,137,355,23256,435,1260,23256,416,460,23256,174,1361,23256,688,0,23256,75
154,2401,23562,1210,77,23562,90,355,23562,164,1361,23562,768,460,23562,271,1361,23562,582,0,23562,119
155,1585,23870,784,77,23870,110,355,23870,239,1361,23870,797,460,23870,277,1306,23870,1004,0,23870,114
156,2449,24180,1231,78,24180,118,460,24180,251,1306,24180,911,460,24180,263,1306,24180,523,0,24180,123
157,708,24492,523,233,24492,218,460,24492,244,1306,24492,476,297,24492,201,1541,24492,1087,0,24492,126
158,2112,24806,962,79,24806,95,460,24806,172,1541,24806,668,297,24806,143,1541,24806,397,0,24806,80
159,2205,25122,783,236,25122,203,460,25122,290,1541,25122,719,297,25122,144,1548,25122,399,0,25122,81
160,1884,25440,573,80,25440,97,297,25440,264,1548,25440,471,297,25440,541,1548,25440,545,0,25440,91
161,3558,25760,1463,80,25760,135,297,25760,147,1548,25760,698,351,25760,157,1367,25760,367,0,25760,83
162,2822,26082,1373,81,26082,152,297,26082,211,1367,26082,845,351,26082,206,1367,26082,437,0,26082,127
163,1472,26406,730,81,26406,145,297,26406,222,1367,26406,759,351,26406,286,1306,26406,1043,0,26406,134
164,3143,26732,1534,82,26732,102,351,26732,173,1306,26732,791,351,26732,160,1306,26732,357,0,26732,138
165,2427,27060,1300,245,27060,145,350,27060,157,1305,27060,637,373,27060,166,1736,27060,444,0,27060,99
166,2303,27390,1295,83,27390,110,351,27390,158,1736,27390,723,373,27390,166,1736,27390,444,0,27390,100
167,3521,27722,1572,248,27722,179,350,27722,434,1736,27722,444,373,27722,168,1799,27722,474,0,27722,100
168,2791,28056,898,84,28056,107,373,28056,258,1799,28056,734,373,28056,220,1799,28056,475,0,28056,144
169,2490,28392,1079,84,28392,108,373,28392,166,1799,28392,742,386,28392,178,1591,28392,420,0,28392,103
170,2212,28730,1268,85,28730,164,373,28730,240,1591,28730,898,386,28730,174,1591,28730,421,0,28730,103
171,1818,29070,1215,85,29070,110,373,29070,333,1591,29070,500,386,29070,466,1382,29070,379,0,29070,93
172,494,29412,231,86,29412,140,386,29412,172,1382,29412,788,386,29412,202,1382,29412,669,0,29412,95
173,1911,29756,980,257,29756,273,386,29756,271,1381,29756,472,454,29756,710,1571,29756,417,0,29756,108
174,1235,30102,765,87,30102,114,386,30102,174,1571,30102,541,454,30102,212,1571,30102,691,0,30102,108
175,1770,30450,572,260,30450,233,386,30450,478,1570,30450,418,454,30450,562,1812,30450,469,0,30450,111
